Ruc;Nombre Comercial;Provincia;Distrito;Web;Clase;Nro Certificado;Servicio Autorizado;Modalidades Autorizadas;Certificacion de Calidad
20563904136;Enjoy Peru Machupicchu;CUSCO;WANCHAQ;www.facebook.com;Operador Turismo;-;;;
20563908395;Inka Challenge Peru;CUSCO;CUSCO;www.inkachallengeperu.com;Operador Turismo;-;;;
20563916738;Antares Cusco Travel;CUSCO;WANCHAQ;www.antarescuscotravel.com;Operador Turismo;-;;;
20563918196;Tripcusco Tour Operador;CUSCO;CUSCO;www.tripcuscotour.com;Operador Turismo;-;;;
20563919753;Gotoperu S. A.C.;CUSCO;CUSCO;www.gotoperu.com;Operador Turismo;-;;;
20563925133;Iskay Treks & Travel Sac;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20563927853;Anacondor Tours;CUSCO;CUSCO;www.anacondortours.com;Operador Turismo;-;;;
20563927934;Inversiones Andean Golden Experience;CUSCO;CUSCO;www.agetravel.pe;Operador Turismo;-;;;
20563940281;Quechua Treks Peru;CUSCO;CUSCO;www.quechuatreksperu.com;Operador Turismo;-;;;
20563950677;Andean Walker;CUSCO;WANCHAQ;www.andeanwalker.com.pe;Operador Turismo;-;;;
20563953188;Agencia De Viajes Y Turismo Trippin Peru E.I.R.L.;CUSCO;SANTIAGO;www.perubiking.com;Operador Turismo;-;;;
20563954826;Kaypi Peru;CUSCO;SAN SEBASTIAN;www.kaypiperutours.com;Operador Turismo;-;;;
20563959976;Andean Mystery Tours;CUSCO;CUSCO;www.andeanmysterytours.com;Operador Turismo;-;;;
20563961521;Salkantay Trekking E.I.R.L.;CUSCO;CUSCO;www.salkantaytrekking.com;Operador Turismo;-;;;
20563962098;Touring Cusco Sti S.A.C.;CUSCO;WANCHAQ;www.touringcusco.com;Operador Turismo;-;;;
20563973456;Millas Andinas;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20563977109;Travikusa;CUSCO;CUSCO;;Operador Turismo;-;;;
20563984903;Travel Agency Elmer Z Tour;CUSCO;CUSCO;;Operador Turismo;-;;;
20563986191;Inca Trail Trekking Company;CUSCO;CUSCO;www.incatrailtrekkingcompany.com;Operador Turismo;-;;;
20563987830;Machupicchu Green;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20563998441;Ja Exurciones;CUSCO;CUSCO;;Operador Turismo;-;;;
20563999170;Cusco Transport And Tours E.I.R.L;CUSCO;WANCHAQ;www.cuscotransport.com;Operador Turismo;-;;;
20564001253;Machupicchu2you;CUSCO;CUSCO;www.machupicchu2you.com;Operador Turismo;-;;;
20564008690;Pc Viajes Y Servicios;CUSCO;SAN SEBASTIAN;www.perucoyanaviajesyservicios;Operador Turismo;-;;;
20564009319;Ecoamerica Peru S.R.L.;CUSCO;CUSCO;www. ecoamericaperu.com;Operador Turismo;-;;;
20564012379;Tursa Travel;CUSCO;WANCHAQ;www.tursatravel.com;Operador Turismo;-;;;
20564012450;Cocla Tours;CUSCO;SAN SEBASTIAN;;Minorista, Operador Turismo;-;;;
20564015394;Peru Andean Tours And Treks S.R.L;CUSCO;WANCHAQ;www.peruandeantours.com;Operador Turismo;-;;;
20564017176;Peru Inka Land & River;LA CONVENCIÓN;MARANURA;www.peruinkalr.com;Operador Turismo;-;;;
20564019462;Turismo Peru Bolivia E.I.R.L.;URUBAMBA;OLLANTAYTAMBO;www.turismoperubolivia.com;Operador Turismo;-;;;
20564025438;Ortiz Tours Peru;URUBAMBA;OLLANTAYTAMBO;;Operador Turismo;-;;;
20564028704;Peru Rafting Trek E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564045111;Inkari Peru;CUSCO;CUSCO;www.inkariperutravek.com;Operador Turismo;-;;;
20564047598;Yoplac Travel E.I.R.L.;CUSCO;SAN SEBASTIAN;www.yoplactravel.com;Operador Turismo;-;;;
20564048055;Amanecer Tour;CUSCO;CUSCO;;Operador Turismo;-;;;
20564052046;Amazing Andean Adventures Eirl;CUSCO;CUSCO;www.amazingancleanadventures.com;Operador Turismo;-;;;
20564052834;Peru Path;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564057046;Amazing Andean Advertures;CUSCO;CUSCO;www.amazingandeanadventures.com;Operador Turismo;-;;;
20564066541;Rupawasi Travel S.A.C.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564074307;Hadarhu S.A.C.;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564074561;Qori Kintu Arte, Viajes Y Aventura;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564077233;Expedition Inca Trail;CUSCO;CUSCO;www.expeditionincatrail.com;Operador Turismo;-;;;
20564081427;Inca Trail;CUSCO;CUSCO;;Operador Turismo;-;;;
20564091490;Machupicchu Terra;CUSCO;CUSCO;www.machupicchuterra.com;Operador Turismo;-;;;
20564092208;Cusco Magico Viajes Y Turismo;CUSCO;SAN JERÓNIMO;www.cuscomagicotours.com/;Operador Turismo;-;;;
20564095991;Andeanhiking;CUSCO;SAN SEBASTIAN;www.andeanhikingeirl.com;Operador Turismo;-;;;
20564096882;Andean Spiritual Path;CUSCO;SANTIAGO;www.andeanspiritualpath.com;Operador Turismo;-;;;
20564100821;Parwa Travel Sac;CUSCO;CUSCO;www.parwatravel.com;Minorista, Operador Turismo;-;;;
20564108139;Machupicchu Trip  S.R.L;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564108210;Adv Gregory C.P Sac;CUSCO;CUSCO;www.gregorycuscoperu.com;Operador Turismo;-;;;
20564109020;Peru Unique Destination;CUSCO;WANCHAQ;www.peruuniquedestination.com;Minorista, Operador Turismo;-;;;
20564113485;Apu Raymi Tours;CUSCO;CUSCO;www.apuraymitours.com;Minorista, Operador Turismo;-;;;
20564118959;Inkas Paradise Tour Operator Eirl;CUSCO;CUSCO;inkas-paradise@hotmail.com;Operador Turismo;-;;;
20564123529;Machupicchu Experience;CUSCO;CUSCO;;Operador Turismo;-;;;
20564124258;Paisajes Magicos;CUSCO;CUSCO;;Operador Turismo;-;;;
20564125149;Pumapata Adventures Peru E.I.R.L.;URUBAMBA;OLLANTAYTAMBO;;Operador Turismo;-;;;
20564126897;Bioandean Expeditions Peru S.A.C.;CUSCO;SANTIAGO;www.bioandeanexpeditions.com;Minorista, Operador Turismo;-;;;
20564129993;Majestic Peru;CUSCO;SAN SEBASTIAN;www.majesticperu.com;Operador Turismo;-;;;
20564132510;Alternatve Inca Trails Adventures E.I.R.L;PARURO;PARURO;www.alternativeincastrails.com;Operador Turismo;-;;;
20564144364;Andean Life-Peru Premium S.A.C.;CUSCO;CUSCO;www.andeanlifeperu.com;Operador Turismo;-;;;
20564145255;Peru Inkas Land;CUSCO;CUSCO;;Operador Turismo;-;;;
20564147461;Condor Expeditions E.I.R.L.;CUSCO;WANCHAQ;www.condorexpeditions.com;Operador Turismo;-;;;
20564147541;Machupicchu Pic. Tours E.I.R.L.;CUSCO;WANCHAQ;www.machu-picture.com;Operador Turismo;-;;;
20564151140;Los Andes Travel;CUSCO;WANCHAQ;www.losandesinn.com;Operador Turismo;-;;;
20564152979;Oring Peru Tour Operator;CUSCO;CUSCO;;Operador Turismo;-;;;
20564153193;View Peru Sac;CUSCO;WANCHAQ;www.viewperutours.com;Operador Turismo;-;;;
20564155307;Sonqo Peru Adventure;CUSCO;WANCHAQ;www.sonqoperu.com;Operador Turismo;-;;;
20564158233;Cusco Jungle Peru;CUSCO;CUSCO;www.cuscojungleperu.com;Operador Turismo;-;;;
20564164128;Peru Flores Travel Agency Tours Operator E.I.R.L.;CUSCO;SAN SEBASTIAN;www.peruflorestours.com;Minorista;-;;;
20564166252;Paxi Travel Peru;CUSCO;CUSCO;www.paxitravelperu.com;Operador Turismo;-;;;
20564169944;Natural Soul;CUSCO;CUSCO;;Operador Turismo;-;;;
20564171175;Laikka Indigo Tours Sociedad Comercial De Responsabilidad Limitada;URUBAMBA;URUBAMBA;;Operador Turismo;-;;;
20564186521;Servicios Turisticos Destino Peru S.A.C.;CUSCO;CUSCO;;Minorista;-;;;
20564187331;Golden Inka´S Routes;CUSCO;CUSCO;;Operador Turismo;-;;;
20564188817;Machupicchu Team Srl;CUSCO;CUSCO;;Operador Turismo;-;;;
20564193659;Inversiones Ladron De Guevara Soria E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564199428;Majestic Life Sociedad Anonima Cerrada - Majestic Life S.A.C.;CUSCO;CUSCO;www.cusco-majesticlife.com;Operador Turismo;-;;;
20564208869;Kamaquen Travel E.I.R.L.;CUSCO;CUSCO;kamaquentravel@gmail.com;Operador Turismo;-;;;
20564210413;Alpacas  South;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20564217345;Yanacona Tours Peru;CUSCO;CUSCO;;Operador Turismo;-;;;
20564223663;Sumaq Cusco Peru;CUSCO;WANCHAQ;www.sumaqcuscoperu.com;Operador Turismo;-;;;
20564232654;Planet Expedition S.A.C;CUSCO;CUSCO;www.peruplanetexp.com;Operador Turismo;-;;;
20564234274;Vertigo  Travel  Peru;CUSCO;CUSCO;www.vertigotravelperu.com;Operador Turismo;-;;;
20564236056;Mapi Agency S.R.L;CUSCO;CUSCO;www.machupicchuagency.com;Operador Turismo;-;;;
20564237613;Enigmas Cusco Travel;CUSCO;WANCHAQ;www.enigmascuscotravel.com;Operador Turismo;-;;;
20564242455;Lula Tours E.I.R.L.;CUSCO;CUSCO;www.lulatours.com;Operador Turismo;-;;;
20564242960;Solutions Partners Peru S.A.C;CUSCO;CUSCO;www.travelingbootsperu.com;Operador Turismo;-;;;
20564244156;Stt;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20564253813;Inversiones Turisticas Mayorga E.I.R.L;CUSCO;SAN SEBASTIAN;www.inturmayo.com.pe;Operador Turismo;-;;;
20564258297;"Agencia De Viajes ""Andean South Travel E.I.R.L";CUSCO;CUSCO;;Operador Turismo;-;;;
20564270076;Peru Inkas Tours;CUSCO;WANCHAQ;www.peruinkastours.com;Minorista;-;;;
20564273849;Mara Travels;CUSCO;SAN SEBASTIAN;www.maratravels.com.pe;Operador Turismo;-;;;
20564281868;Atalante Peru;CUSCO;CUSCO;www.atalante.fr;Operador Turismo;-;;;
20564288102;Shin Peru Travel;CUSCO;SAN SEBASTIAN;www.shinperutravel.com;Operador Turismo;-;;;
20564294251;Ntplanet S.A.C.;CUSCO;WANCHAQ;;Minorista;-;;;
20564296971;Pacha Runa Tours;CANCHIS;SICUANI;www.oacharunatours.wixsite.com/journey;Operador Turismo;-;;;
20564307841;Viagens Machupicchu Sac;CUSCO;CUSCO;www.viagensmachupicchu.com.br;Operador Turismo;-;;;
20564319695;Kuntur Travel Agency Eirl;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564322211;Andean Landscapes Tours E.I.R.L.;CUSCO;SAN SEBASTIAN;www.andeanlandscapestours.com;Operador Turismo;-;;;
20564327795;Minka Peru Expedition;CUSCO;CUSCO;www.minkaperuexpedition.com;Operador Turismo;-;;;
20564329062;Reisebüro Peruurlaub E.I.R.L.;CUSCO;SAN JERÓNIMO;;Operador Turismo;-;;;
20564342590;Peru Cultural Journeys;CALCA;PISAC;www.kawsaypaq.com;Operador Turismo;-;;;
20564343642;Tours Queros Wachiperi;PAUCARTAMBO;KOSÑIPATA;www.queros.net;Operador Turismo;-;;;
20564344452;Veo Tours Perru E.I.R.L.;CUSCO;SAN SEBASTIAN;www.veoaventurasperu.com;Operador Turismo;-;;;
20564347630;Peru Tours Incorporation;CUSCO;CUSCO;www.perutoursinc.com;Minorista;-;;;
20564353443;Machu Picchu Inka World;CUSCO;CUSCO;www.machupicchu-inkaworld.com;Operador Turismo;-;;;
20564358089;Action Machupicchu Adventure & Travel Operator E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564361110;Luceros Expeditions E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564361896;Camps Peru Sac;CUSCO;CUSCO;www.campsinternational.com;Operador Turismo;-;;;
20564362949;Wonder Planet Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20564365379;Nex Peru S.A.C.;CUSCO;SANTIAGO;;Operador Turismo;-;;;
20564367151;Destinos Travel Tours;CUSCO;CUSCO;;Minorista, Operador Turismo;-;;;
20564370887;Inca´S Knowledge Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20564375501;Tierra Biru Expeditions;CUSCO;SAN SEBASTIAN;www.tierrabiruexpeditions.com;Operador Turismo;-;;;
20564380416;Kondor Path Tours S.A.C;CUSCO;SANTIAGO;www.kondorpathtours.com;Operador Turismo;-;;;
20564393232;Made Tours;CUSCO;CUSCO;www.madetours.com;Minorista;-;;;
20564395529;Green Peru Adventures E.I.R.L.;CUSCO;CUSCO;www.greenperuadventures.com;Minorista;-;;;
20564398625;Go 2 Machupicchu Travel Srl;CUSCO;CUSCO;www.go2machupicchu.com;Operador Turismo;-;;;
20564406318;Travel One Expeditions;CUSCO;WANCHAQ;www.traveloneexpeditions.com;Operador Turismo;-;;;
20564410005;Machupicchu Travel Service E.I.R.L.;CUSCO;CUSCO;;Mayorista, Minorista, Operador Turismo;-;;;
20564410340;Peru Llacqta Transportes Y Operaciones Turistico S.A.C.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564412555;Tu Viaje Peru;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20564416895;Andean Pumas;CUSCO;SAN SEBASTIAN;;Minorista;-;;;
20564418839;Cusco Zip Line;CUSCO;CUSCO;www.cuscozipline.com;Operador Turismo;-;;;
20564418910;Southiface E.I.R.L;CUSCO;CUSCO;suthiface.com;Mayorista, Minorista, Operador Turismo;-;;;
20564421465;Eureka Andina Adventure;CUSCO;SAN JERÓNIMO;www.eurekandina.com;Operador Turismo;-;;;
20564423671;E Y S Tours;CUSCO;WANCHAQ;www.machupicchuperueys.com;Operador Turismo;-;;;
20564427404;Adventure Cusco Peru;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20564428982;Amerinka Adventures Agencia De Viajes Y Turismo Srl;CUSCO;SAN SEBASTIAN;www.amerinkaadventure.com;Operador Turismo;-;;;
20564435334;Kandoo Adventures;CUSCO;SAN JERÓNIMO;www.kandooadventures.com;Operador Turismo;-;;;
20564437469;Peru Unlimited Adventures E.I.R.L.;CUSCO;SAN JERÓNIMO;;Operador Turismo;-;;;
20564440338;Peru Vacation Reps Tour Operator And Travel Services S.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564443787;Go Machupicchu;CUSCO;WANCHAQ;www.gomachuopicchutravel.com;Operador Turismo;-;;;
20564443868;Seri Travel Peru Empresa Individual De Responsabilidad Limitada;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20564447693;Inkayni Peru Tours;CUSCO;CUSCO;www.inkayniperutours.com;Operador Turismo;-;;;
20564448070;Day Hikes And Self Guided Peru;CUSCO;WANCHAQ;www.dayhikesperu.com.;Operador Turismo;-;;;
20564448312;Machu Picchu Viajes Peru;CUSCO;SANTIAGO;www.machupicchuviajesperu.com;Operador Turismo;-;;;
20564449807;Trans Bike Andes;CUSCO;SANTIAGO;www.tranasandes.ca;Operador Turismo;-;;;
20564449807;Trans Bike Andes;CUSCO;SAN JERÓNIMO;www.tranasandes.ca;Operador Turismo;-;;;
20564451372;Aviles Tours;CUSCO;CUSCO;www.info@avilestours.com;Operador Turismo;-;;;
20564451615;Agencia De Viajes Mundo Peru Tours;CUSCO;SAN SEBASTIAN;www.mundoperutours.com;Minorista;-;;;
20564457222;Cholo Viajes Exclusive Service E.I.R.L;CUSCO;SAN SEBASTIAN;www.choloviaje.com;Operador Turismo;-;;;
20564458385;Machupicchu Travel Adventure E.I.R.L.;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564462579;Pachacutec Expeditions;CUSCO;CUSCO;www.pachacutecexpeditions.com;Operador Turismo;-;;;
20564472299;Kukulis Travel Agenci  Qosqo Peru E.I.R.L;CUSCO;SAN SEBASTIAN;www.kukulis travelperu.com;Operador Turismo;-;;;
20564472451;California Garden Tours;CUSCO;SANTIAGO;abeltaina@yahoo.com;Operador Turismo;-;;;
20564474071;Peru Culture Travel;CUSCO;CUSCO;www.peruculturetravel.com;Operador Turismo;-;;;
20564476791;Journey;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564479111;Dsatori;CUSCO;CUSCO;www.discover-satori.com;Operador Turismo;-;;;
20564480551;Perou Voyages Passion;CUSCO;WANCHAQ;www.perouvoyagespassion.com;Operador Turismo;-;;;
20564483657;Andean Key Travel;CUSCO;SAN JERÓNIMO;www.andeankey.com;Operador Turismo;-;;;
20564490190;Peru Fantastic Travel;CUSCO;CUSCO;www.perufantastictravel.com;Operador Turismo;-;;;
20564495400;Viajes Hikari Eirl;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20564495825;Norel Tours;CUSCO;WANCHAQ;www.noreltoursviajes.com;Mayorista, Operador Turismo;-;;;
20564497950;Southern Andes Expeditions;CUSCO;SANTIAGO;www.southernandesexpeditions.com;Operador Turismo;-;;;
20564499499;Andean Fusion Company;CUSCO;WANCHAQ;www.andeanfusioncompany.com;Operador Turismo;-;;;
20564500250;Kpc Tour Perator Sac;CUSCO;CUSCO;www.knowingcusco.com;Operador Turismo;-;;;
20564500683;Forever Adventure Wt E.I.R.L.;CUSCO;SAN SEBASTIAN;;Minorista, Operador Turismo;-;;;
20564501906;Traveland Ventas Y Servicios Multiples E.I.R.L.;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20564510484;Travel To Peru First;CUSCO;WANCHAQ;www.traveltoperufirst.com;Operador Turismo;-;;;
20564511880;Pata Pata Travel;CUSCO;CUSCO;www.patapatatravelperu.com;Operador Turismo;-;;;
20564520285;Edytravel Pal Eirl;CUSCO;CUSCO;www.edytravelpal.com;Operador Turismo;-;;;
20564521419;Quechuas Expeditions;CUSCO;CUSCO;www.quechuasexpeditionsperu.com;Operador Turismo;-;;;
20564521508;Machupicchu Peru Tours Travel Agency E.I.R.L.;CUSCO;CUSCO;;Operador Turismo;-;;;
20564523624;Tlito E.I.R.L.;CUSCO;CUSCO;www.thelastinkastouroperator.com;Operador Turismo;-;;;
20569012450;Travel And Service David Coffee Tours Eirl;LA CONVENCIÓN;SANTA ANA;;Minorista, Operador Turismo;-;;;
20585423444;Chaski Corporation Sa;CUSCO;WANCHAQ;www.chaskisland.com;Minorista, Operador Turismo;-;;;
20600009657;Capac Huarmi Travel;CUSCO;SANTIAGO;;Operador Turismo;-;;;
20600009819;Machupicchu Travel  Center;URUBAMBA;MACHUPICCHU;www.machupicchutravelcenter.com;Mayorista, Operador Turismo;-;;;
20600045637;Machu Inka Tours Eirl.;CUSCO;CUSCO;;Operador Turismo;-;;;
20600050932;Peru Jamuy Travel;CUSCO;CUSCO;www.perujamuytravel.com;Operador Turismo;-;;;
20600054334;Pachamama Travel S.A.C;CUSCO;CUSCO;www.pmexplores.com;Operador Turismo;-;;;
20600079671;Agencia De Viajes Y Turismo Cusco Destino E.I.R.L;CUSCO;CUSCO;;Operador Turismo;-;;;
20600101529;Apurimac Travel;CUSCO;CUSCO;;Mayorista;-;;;
20600117174;Blue Planet Adventure Eirl;CUSCO;CUSCO;www.blueplanetadventure.com.pe;Operador Turismo;-;;;
20600128877;Ausangate Mountain & Adventure Eirl;CUSCO;CUSCO;;Minorista;-;;;
20600151046;Andes Authentiques Tours;CUSCO;CUSCO;www.andes-authentiques-tours.fr;Operador Turismo;-;;;
20600154673;Will´S  Machupicchu  Adventures;CUSCO;CUSCO;;Operador Turismo;-;;;
20600164016;Peru Hop;CUSCO;CUSCO;www.peruhop.com;Operador Turismo;-;;;
20600166698;Agencia De Viajes Ripusun E.I.R.L.;CUSCO;CUSCO;www.ripusunagenciadeviajes.com;Minorista;-;;;
20600181310;Illay Peru Travel Agency;CUSCO;WANCHAQ;www.illayperutravel;Operador Turismo;-;;;
20600181310;Ojotas Peru Travel Agency;CUSCO;SAN SEBASTIAN;www.ojotasperutours.com;Operador Turismo;-;;;
20600192630;Peru Healing Travel;CUSCO;CUSCO;www.peru.healing.travel.com;Operador Turismo;-;;;
20600201361;Incas Machupicchu Viajes Y Turismo E.I.R.L;CUSCO;SAN SEBASTIAN;www.incasmachupicchu.com.pe;Operador Turismo;-;;;
20600210581;Peru Cumbres Explore Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20600216091;Viajes Misky S.R.L.;URUBAMBA;CHINCHERO;www.viajesmisky.com;Minorista, Operador Turismo;-;;;
20600219007;Dos Manos Travel Agency;CUSCO;CUSCO;www.dosmanosperu.com;Operador Turismo;-;;;
20600220811;Travel Expert Peru Sociedad Anonima Cerrada;CUSCO;SAN JERÓNIMO;;Operador Turismo;-;;;
20600224281;Peru Top Adventure;CUSCO;WANCHAQ;www.perutopadventure.com;Operador Turismo;-;;;
20600226119;Algo Mas Latin America Travel S.A.C;CUSCO;CUSCO;;Minorista;-;;;
20600236327;Andean Adysseys;CUSCO;CUSCO;www.ecopackerstravel.com;Minorista;-;;;
20600236971;Machupicchu Tierra Agencia De Viajes;CUSCO;WANCHAQ;www.machupicchutierra.com;Operador Turismo;-;;;
20600237056;Yana Cusco & Machupicchu;CUSCO;CUSCO;www.yana.com.pe;Mayorista, Operador Turismo;-;;;
20600245440;Ecosperutrek;CUSCO;CUSCO;www.ecosperutrek.com;Operador Turismo;-;;;
20600257871;Inversiones Mira Peru S.R.L;CUSCO;SANTIAGO;www.miraperu.com;Operador Turismo;-;;;
20600258029;Agencia De Viajes Y Turismo Ethnias Peru S.A.C;CUSCO;SAN SEBASTIAN;www.ethnias.peru.com;Mayorista, Operador Turismo;-;;;
20600260180;Sacred Valley Journeys S.R.L;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20600271319;Sakura Expedition;CUSCO;CUSCO;www.sakuraexpedition.com;Operador Turismo;-;;;
20600280709;River Impretion E.I.R.L.;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20600285280;Planeta Andino E.I.R.L;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20600288777;Gregory Tours Peru E.I.R.L.;CUSCO;CUSCO;www.gregorytoursperu.com;Operador Turismo;-;;;
20600294041;Discover South America;URUBAMBA;URUBAMBA;;Operador Turismo;-;;;
20600304756;Ignacio;CUSCO;SANTIAGO;www.realtourperu.com;Operador Turismo;-;;;
20600317459;Round Trip Travel;CUSCO;CUSCO;www.roundtriptravel.com;Operador Turismo;-;;;
20600330056;Cusco Your Way Eirl;CUSCO;SAN JERÓNIMO;www.cuscoyourway.com;Operador Turismo;-;;;
20600356284;Iterra Peru E.I.R.L;CUSCO;CUSCO;www.iterraperu.com;Operador Turismo;-;;;
20600362063;Cusco 4 Travel;CUSCO;WANCHAQ;www.cusco4travel.com;Operador Turismo;-;;;
20600362063;Cusco 4 Travel;CUSCO;CUSCO;www.cusco4travel.com;Operador Turismo;-;;;
20600362578;Peru Kusi Travel Eirl.;CUSCO;WANCHAQ;www.perukusi.com;Operador Turismo;-;;;
20600369076;Outdoor Peru Explorer S.A.C;CUSCO;SAN JERÓNIMO;;Operador Turismo;-;;;
20600374177;Inka Express Travel;CUSCO;CUSCO;;Operador Turismo;-;;;
20600379357;C.R.L.Peru S.A.C.;QUISPICANCHI;CUSIPATA;;Operador Turismo;-;;;
20600384326;Warotours;CUSCO;CUSCO;www.warotours.com;Operador Turismo;-;;;
20600397614;Tupay Travel;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20600414543;Traveling Peru - Vive Peru;CUSCO;WANCHAQ;www.travelingperu.net;Operador Turismo;-;;;
20600414977;Cusco Taxi And Tours;CUSCO;SAN SEBASTIAN;;Minorista;-;;;
20600415728;Enjoy Cusco & Peru E.I.R.L.;CUSCO;WANCHAQ;www.enjoycuscoperu.com;Operador Turismo;-;;;
20600423844;Y Tu Que Planes Machupicchu;URUBAMBA;URUBAMBA;;Minorista, Operador Turismo;-;;;
20600432134;Stop Latin Travel;CUSCO;WANCHAQ;www.stoplatintravel.com;Operador Turismo;-;;;
20600487184;Willka Travel E.I.R.L.;CUSCO;CUSCO;www.willkatravel.com;Operador Turismo;-;;;
20600493699;Grupo Ecos Peru Business S.R.L.;CUSCO;CUSCO;www.ecosperutours.com;Operador Turismo;-;;;
20600493877;Angles Travel Tours;CUSCO;SAN SEBASTIAN;www.anglestravelperu.com;Minorista;-;;;
20600494083;Explore Adventures;QUISPICANCHI;OROPESA;www.incatrailexplore.com;Operador Turismo;-;;;
20600495021;Mundo Mapi;CUSCO;SANTIAGO;www.mundomapi.com;Operador Turismo;-;;;
20600512901;America Expeditions Turismo & Servicios;CUSCO;CUSCO;www.americaexpeditions.com;Operador Turismo;-;;;
20600528832;Inca Cilture S.R.L.;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20600553179;Nig Adventures;CUSCO;WANCHAQ;;Operador Turismo;-;;;
20600562526;Inversiones Inkalive;CUSCO;SAN SEBASTIAN;;Operador Turismo;-;;;
20600571291;Peru Inkas Travel;CUSCO;CUSCO;www.peruinkastravel.com;Operador Turismo;-;;;
20600576578;Agencia De Viajes Wonders In Peru S.R.L.;CUSCO;CUSCO;www.wondersinperu.com;Operador Turismo;-;;;
20600576811;Inkan Milky Way S.R.L.;CUSCO;CUSCO;www.inkanmilkyway.com;Minorista;-;;;
20600588801;Peru 4u E.I.R.L;CUSCO;WANCHAQ;www.peru4u-net;Operador Turismo;-;;;
20600589653;Cultura Viva Travel Agency;CUSCO;WANCHAQ;www.culturavivatravel.com;Operador Turismo;-;;;
20600603923;Sato Group S.A.C.;CUSCO;SANTIAGO;;Minorista;-;;;
20600608704;Pirka Tours Sac;CUSCO;CUSCO;;Operador Turismo;-;;;
20600611454;Cusco Open Tour;CUSCO;SANTIAGO;www.cuscoopentour.com;Operador Turismo;-;;;
20600614496;Machupicchu Kingdom Incas Empire E.I.R.L;CUSCO;WANCHAQ;www.machupicchukinddom.com;Operador Turismo;-;;;
20600617878;Suksu Travel;CUSCO;SAN SEBASTIAN;www.suksutravel.com;Mayorista, Minorista;-;;;
20600626036;Polo Travel Experience;CUSCO;SANTIAGO;www.polocuscosuites.com;Operador Turismo;-;;;
20600626401;American Inca Trail Eirl;CUSCO;CUSCO;www.americanincatrail.com;Operador Turismo;-;;;
20600631366;Peru Leisure Travel;CUSCO;CUSCO;www.peruleisuretravel.com;Operador Turismo;-;;;
20600633164;Openperu Travel;CUSCO;CUSCO;www.openperu.pe;Operador Turismo;-;;;
20600635060;Aqui Peruviajescusco;CUSCO;SANTIAGO;www.peruviajescusco.com;Operador Turismo;-;;;
